C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
C,"Following AC strategy, assuming opponent will also cooperate",AC
